project_id,Phase,proj_name,proj_city,Builder website,Project Page,MB  Phase 1,MB  Phase 2,MB  Phase 3,MB  Phase 4,Housing  1,Housing  2,Housing  3,Housing  4,SQ   Phase 1,SQ   Phase 2,SQ   Phase 3,SQ   Phase 4
425871,Single phase,Renaissance The Baya Sunrise,Mumbai(All),,,https://www.magicbricks.com/the-baya-sunrise-dadar-east-mumbai-pdpid-4d4235343233373635,,,,,,,,,,,
425958,Single phase,Krisala 41 Luxovert,Pune,,,https://www.magicbricks.com/krisala-41-luxovert-tathawade-pune-pdpid-4d4235343230363137,,,,,,,,,,,
425959,Single phase,Astrana,Pune,,,https://www.magicbricks.com/astrana-hadapsar-pune-pdpid-4d4235343231343433,,,,,,,,,,,
426003,Single phase,Kesineni Northscape,Hyderabad,,,https://www.magicbricks.com/kesineni-northscape-dundigal-hyderabad-pdpid-4d4235343233393739,,,,,,,,,,,
426079,Single phase,Darsshan Promesa Fremont,Mumbai(All),,,https://www.magicbricks.com/promesa-fremont-chinchpokli-mumbai-pdpid-4d4235343139383131,,,,,,,,,,,
426127,Single phase,Sobha Elysia,Ahmedabad (All),,,https://www.magicbricks.com/sobha-elysia-gift-city-gandhinagar-pdpid-4d4235343231333635,,,,,,,,,,,
426150,Single phase,Vaswani Starlight,Bangalore,,,https://www.magicbricks.com/vaswani-starlight-whitefield-bangalore-pdpid-4d4235343230343035,,,,,,,,,,,
426159,Single phase,Nimbus The Palm Village,Noida,,,https://www.magicbricks.com/nimbus-the-palm-village-yamuna-expressway-greater-noida-pdpid-4d4235343230363035,,,,,,,,,,,
426335,Single phase,Paradise Sai Platinum,Mumbai(All),,,https://www.magicbricks.com/sai-platinum-kharghar-navi-mumbai-pdpid-4d4235343233393431,,,,,,,,,,,
426518,Single phase,DSR The Courtyard,Bangalore,,,https://www.magicbricks.com/dsr-the-courtyard-sarjapur-road-bangalore-pdpid-4d4235343231323239,,,,,,,,,,,
426539,Single phase,Aristo The Regal,Ahmedabad (All),,,https://www.magicbricks.com/the-regal-vaishnodevi-circle-ahmedabad-pdpid-4d4235343230353933,,,,,,,,,,,
426628,Single phase,Promise of Spring,Bangalore,,,https://www.magicbricks.com/assetz-promise-of-spring-devanahalli-bangalore-pdpid-4d4235343234313139,,,,,,,,,,,
426710,Single phase,Isha HILife,Bangalore,,,https://www.magicbricks.com/isha-hilife-whitefield-bangalore-pdpid-4d4235343230373433,,,,,,,,,,,
426777,Single phase,Trifecta Vanto,Bangalore,,,https://www.magicbricks.com/trifecta-vanto-phase-1-sarjapur-road-bangalore-pdpid-4d4235343230383231,,,,,,,,,,,
426778,Single phase,Tricity Aura,Mumbai(All),,,https://www.magicbricks.com/tricity-aura-kalamboli-navi-mumbai-pdpid-4d4235343231323737,,,,,,,,,,,
426786,Single phase,Casagrand Casablanca,Bangalore,,,https://www.magicbricks.com/casagrand-casablanca-kanakapura-road-bangalore-pdpid-4d4235343230373831,,,,,,,,,,,
426815,Single phase,Pavitra Luxury Residences,Mohali,,,https://www.magicbricks.com/pavitra-luxury-residencies-nabha-zirakpur-pdpid-4d4235343233353031,,,,,,,,,,,
426888,Single phase,United Sai Silicon Heights,Bangalore,,,https://www.magicbricks.com/sai-silicon-heights-whitefield-bangalore-pdpid-4d4235343233363631,,,,,,,,,,,
426925,Single phase,RRL Palacio,Bangalore,,,https://www.magicbricks.com/rrl-palacio-sarjapur-bangalore-pdpid-4d4235343231303737,,,,,,,,,,,
426926,Single phase,Casagrand Vivacity,Bangalore,,,https://www.magicbricks.com/casagrand-vivacity-electronic-city-bangalore-pdpid-4d4235343230353833,,,,,,,,,,,
426929,Single phase,Green Edge Signature,Bangalore,,,https://www.magicbricks.com/green-edge-signature-varthur-bangalore-pdpid-4d4235343232323731,,,,,,,,,,,
427026,Single phase,Axis Oaklyn,Bangalore,,,https://www.magicbricks.com/axis-oaklyn-yelahanka-bangalore-pdpid-4d4235343233393531,,,,,,,,,,,
427038,Single phase,Casagrand Hola Chennai,Chennai,,,https://www.magicbricks.com/casagrand-hola-chennai-sholinganallur-chennai-pdpid-4d4235343230363537,,,,,,,,,,,
427043,Single phase,Casagrand French Town,Chennai,,,https://www.magicbricks.com/casagrand-french-town-kovilancheri-chennai-pdpid-4d4235343230333237,,,,,,,,,,,
427272,Single phase,Sanjeevini Aarna,Bangalore,,,https://www.magicbricks.com/sanjeevini-aarna-hoskote-bangalore-pdpid-4d4235343232333637,,,,,,,,,,,
427295,Single phase,MP Kumudham Enclave Yamuna,Chennai,,,https://www.magicbricks.com/mp-kumudham-enclave-kundrathur-chennai-pdpid-4d4235343232333033,,,,,,,,,,,
427386,Single phase,Saamarth Twinland,Ahmedabad (All),,,https://www.magicbricks.com/saamarth-twinland-koba-gandhinagar-pdpid-4d4235343231363533,,,,,,,,,,,
427388,Single phase,Jashn Elevate,ROI,,,https://www.magicbricks.com/jashn-elevate-sushant-golf-city-lucknow-pdpid-4d4235343231323335,,,,,,,,,,,
427454,Single phase,SJRS Infracity,ROI,,,https://www.magicbricks.com/sjrs-infracity-raja-talab-varanasi-pdpid-4d4235343232353439,,,,,,,,,,,
427484,Single phase,Parth Kiona,Pune,,,https://www.magicbricks.com/parth-kiona-maan-pune-pdpid-4d4235343232353537,,,,,,,,,,,
427769,Single phase,Sattva Green Groves,Bangalore,,,https://www.magicbricks.com/sattva-green-groves-nelamangala-road-bangalore-pdpid-4d4235343231303433,,,,,,,,,,,
427851,Single phase,Vaishno Serene,Bangalore,,,https://www.magicbricks.com/vaishno-serene-k-r-puram-bangalore-pdpid-4d4235343233323335,,,,,,,,,,,
427907,Single phase,Brigade Insignia,Bangalore,,,https://www.magicbricks.com/brigade-insignia-yelahanka-bangalore-pdpid-4d4235343231333037,,,,,,,,,,,
427979,Single phase,Concorde Mayfair,Bangalore,,,https://www.magicbricks.com/concorde-mayfair-yelahanka-bangalore-pdpid-4d4235333339333533,,,,,,,,,,,
428040,Single phase,Myhna Orchid,Bangalore,,,https://www.magicbricks.com/myhna-orchid-gunjur-bangalore-pdpid-4d4235343231313031,,,,,,,,,,,
428221,Single phase,Kabra Embraze,Mumbai(All),,,https://www.magicbricks.com/kabra-embraze-ghatkopar-east-mumbai-pdpid-4d4235343231383139,,,,,,,,,,,
428235,Single phase,Kohinoor Central Park,Pune,,,https://www.magicbricks.com/kohinoor-central-park-hinjewadi-phase-2-pune-pdpid-4d4235343231333531,,,,,,,,,,,
428365,Single phase,Gami Satyam Palacio,Mumbai(All),,,https://www.magicbricks.com/gami-satyam-palacio-kharghar-navi-mumbai-pdpid-4d4235343232313331,,,,,,,,,,,
428567,Single phase,Polaris Callisto,Ahmedabad (All),,,https://www.magicbricks.com/polaris-callisto-koteshwar-ahmedabad-pdpid-4d4235343233373731,,,,,,,,,,,
428573,Single phase,Ekarth Sarvam,Ahmedabad (All),,,https://www.magicbricks.com/ekarth-sarvam-koba-gandhinagar-pdpid-4d4235343233333239,,,,,,,,,,,
428601,Single phase,Kochar Jewel,Chennai,,,https://www.magicbricks.com/kochar-jewel-velachery-chennai-pdpid-4d4235343139363239,,,,,,,,,,,
428685,Single phase,MP Golden Heights,Chennai,,,https://www.magicbricks.com/mp-golden-heights-kovur-chennai-pdpid-4d4235343232333131,,,,,,,,,,,
428703,Single phase,Ruby Courtyard,Chennai,,,https://www.magicbricks.com/ruby-courtyard-padapai-chennai-pdpid-4d4235343233353139,,,,,,,,,,,
428716,Single phase,Shriram 122 West,Chennai,,,https://www.magicbricks.com/shriram-122-west-mangadu-chennai-pdpid-4d4235343138373633,,,,,,,,,,,
428719,Single phase,Century Regalia,Bangalore(All),,,https://www.magicbricks.com/century-regalia-indira-nagar-bangalore-pdpid-4d4235343233353035,,,,,,,,,,,
428931,Single phase,Saranya Swarovski,Bangalore,,,https://www.magicbricks.com/saranya-swarovski-whitefield-bangalore-pdpid-4d4235343233393239,,,,,,,,,,,
429180,Single phase,Bhagwati Celestria,Mumbai(All),,,https://www.magicbricks.com/bhagwati-celestria-airoli-navi-mumbai-pdpid-4d4235343234383939,,,,,,,,,,,
429182,Single phase,The Olympia,Mumbai(All),,,https://www.magicbricks.com/the-olympia-panvel-navi-mumbai-pdpid-4d4235343234373539,,,,,,,,,,,
429184,Single phase,Nava Vajra,Bangalore,,,https://www.magicbricks.com/nava-vajra-horamavu-bangalore-pdpid-4d4235343232373233,,,,,,,,,,,
429275,Single phase,Casagrand Estilo,Chennai,,,https://www.magicbricks.com/casagrand-estilo-pallavaram-chennai-pdpid-4d4235343232393037,,,,,,,,,,,
429358,Single phase,SPR Binny Sky Tower 1,Chennai,,,https://www.magicbricks.com/spr-binny-sky-perambur-chennai-pdpid-4d4235343233373137,,,,,,,,,,,
429365,Single phase,Vindhya Primrose,Kolkata,,,https://www.magicbricks.com/vindhya-primrose-rajpur-kolkata-pdpid-4d4235333933383837,,,,,,,,,,,
429459,Single phase,Kolte Patil Springshire,Pune,,,https://www.magicbricks.com/kolte-patil-springshire-wagholi-pune-pdpid-4d4235343232323337,,,,,,,,,,,
429477,Single phase,Vishnupriya,Kolkata,,,https://www.magicbricks.com/vishnu-priya-tollygunge-kolkata-pdpid-4d4235343231323637,,,,,,,,,,,
429486,Single phase,Claremont by Origin,Mumbai,,,https://www.magicbricks.com/origin-claremont-dindoshi-mumbai-pdpid-4d4235343230393333,,,,,,,,,,,
429659,Single phase,Purvanchal Royal Atlantis,ROI,,,https://www.magicbricks.com/purvanchal-royal-atlantis-sultanpur-road-lucknow-pdpid-4d4235343232343831,,,,,,,,,,,
429967,Single phase,Dosti Willow,Mumbai(All),,,https://www.magicbricks.com/dosti-west-county-phase-7-dosti-willow-thane-west-thane-pdpid-4d4235343233373435,,,,,,,,,,,
429968,Single phase,TVS Isle of Trees,Bangalore,,,https://www.magicbricks.com/tvs-emerald-isle-of-trees-rachenahalli-bangalore-pdpid-4d4235343232333631,,,,,,,,,,,
430075,Single phase,Prestige Raintree Park,Bangalore,,,https://www.magicbricks.com/prestige-raintree-park-varthur-bangalore-pdpid-4d4235343233303739,,,,,,,,,,,
430082,Single phase,Euphoria in The East,Bangalore,,,https://www.magicbricks.com/sowparnika-euphoria-in-the-east-whitefield-bangalore-pdpid-4d4235343232353939,,,,,,,,,,,
430204,Single phase,Casagrand Avenuepark,Chennai,,,https://www.magicbricks.com/casagrand-avenue-park-perungudi-chennai-pdpid-4d4235343232383939,,,,,,,,,,,
430209,Single phase,Casagrand Laurels,Chennai,,,https://www.magicbricks.com/casagrand-laurels-thazhambur-chennai-pdpid-4d4235343138383735,,,,,,,,,,,
430213,Single phase,Sattva Springs,Bangalore,,,https://www.magicbricks.com/sattva-springs-kanakapura-road-bangalore-pdpid-4d4235343232353235,,,,,,,,,,,
430219,Single phase,Eros Sampoornam 3,Greater Noida,,,https://www.magicbricks.com/eros-sampoornam-3-noida-extension-greater-noida-pdpid-4d4235313638383935,,,,,,,,,,,
430231,Single phase,Godrej Nurture,Mumbai,,,https://www.magicbricks.com/godrej-nurture-bhandup-west-mumbai-pdpid-4d4235343232353633,,,,,,,,,,,
430241,Single phase,Sumadhura Epitome,Bangalore,,,https://www.magicbricks.com/sumadhura-epitome-rachenahalli-bangalore-pdpid-4d4235343233373433,,,,,,,,,,,
430246,Single phase,Avianna Invicta,Mumbai(All),,,https://www.magicbricks.com/avianna-invicta-ulwe-navi-mumbai-pdpid-4d4235333535333539,,,,,,,,,,,
430372,Single phase,Godrej River Crest,Pune,,,https://www.magicbricks.com/godrej-river-crest-kharadi-pune-pdpid-4d4235343232383433,,,,,,,,,,,
430588,Single phase,CRC Maesta,Greater Noida,,,https://www.magicbricks.com/crc-maesta-sector-1-greater-noida-pdpid-4d4235343233373631,,,,,,,,,,,
430664,Single phase,PRANAMI BLISS,Mumbai(All),,,https://www.magicbricks.com/pranami-bliss-andheri-west-mumbai-pdpid-4d4235343232353833,,,,,,,,,,,
430890,Single phase,Malhar Magnus Evoq,Pune,,,https://www.magicbricks.com/malhar-magnus-evoq-kiwale-pune-pdpid-4d4235343232363535,,,,,,,,,,,
430897,Single phase,Satra Nexus,Mumbai,,,https://www.magicbricks.com/satra-nexus-jogeshwari-east-mumbai-pdpid-4d4235343232363331,,,,,,,,,,,
430928,Single phase,Zodiac Anjaneshwar,Mumbai,,,https://www.magicbricks.com/zodiac-anjaneshwar-vile-parle-east-mumbai-pdpid-4d4235343139393139,,,,,,,,,,,
430976,Single phase,Rewild Doddaballapura,Bangalore,,,https://www.magicbricks.com/rewild-doddaballapura-doddaballapur-bangalore-pdpid-4d4235343235353033,,,,,,,,,,,
430987,Single phase,Kolte Canvas,Pune,,,https://www.magicbricks.com/canvas-phase-i-jambhe-pune-pdpid-4d4235343232383235,,,,,,,,,,,
430996,Single phase,Pride Euphora,Bangalore,,,https://www.magicbricks.com/pride-euphora-k-r-puram-bangalore-pdpid-4d4235343232373937,,,,,,,,,,,
431064,Single phase,Forest Hills at The Prestige City,Mumbai,,,https://www.magicbricks.com/prestige-forest-hills-mulund-west-mumbai-pdpid-4d4235343233303831,,,,,,,,,,,
431532,Single phase,Kalpataru Advay,Mumbai,,,https://www.magicbricks.com/kalpataru-advay-borivali-west-mumbai-pdpid-4d4235343232383333,,,,,,,,,,,
431965,Single phase,Gaur NYC Residences,Ghaziabad,,,https://www.magicbricks.com/gaur-nyc-residences-wave-city-ghaziabad-pdpid-4d4235343233313731,,,,,,,,,,,
432133,Single phase,Agarwal Emerald Kingsvilla,ROI,,,https://www.magicbricks.com/emerald-kingsvilla-scheme-no-140-indore-pdpid-4d4235343237383333,,,,,,,,,,,
432470,Single phase,Mahagun My Laagoon,Greater Noida,,,https://www.magicbricks.com/mahagun-my-laagoon-sector-12-greater-noida-pdpid-4d4235343233373539,,,,,,,,,,,
432489,Single phase,Sri Sai Nandana Royal,Bangalore,,,http://magicbricks.com/sri-sai-nandana-royal-electronic-city-bangalore-pdpid-4d4235343139303637,,,,,,,,,,,
432506,Single phase,Nambiar District 25,Bangalore,,,https://www.magicbricks.com/nambiar-district-25-sarjapur-road-bangalore-pdpid-4d4235343236323331,,,,,,,,,,,
432510,Single phase,Birla Ojasvi,Bangalore,,,https://www.magicbricks.com/birla-ojasvi-rajarajeshwari-nagar-bangalore-pdpid-4d4235343233333231,,,,,,,,,,,
432522,Single phase,Sattva Songbird,Bangalore,,,https://www.magicbricks.com/sattva-songbird-budigere-cross-bangalore-pdpid-4d4235343233373939,,,,,,,,,,,
432543,Single phase,Sattva Lumina,Bangalore,,,https://www.magicbricks.com/sattva-lumina-yelahanka-bangalore-pdpid-4d4235343233343537,,,,,,,,,,,
432547,Single phase,DSR The Address,Bangalore,,,https://www.magicbricks.com/dsr-the-address-sarjapur-road-bangalore-pdpid-4d4235343233333939,,,,,,,,,,,
432566,Single phase,DS MAX SkySanman,Bangalore,,,https://www.magicbricks.com/ds-max-sky-sanman-bannerghatta-main-road-bangalore-pdpid-4d4235343232393735,,,,,,,,,,,
433250,Single phase,Rohan Saroha,Pune,,,https://www.magicbricks.com/rohan-saroha-bhugaon-pune-pdpid-4d4235343234303037,,,,,,,,,,,
433575,Single phase,Royal Castle,Chennai,,,https://www.magicbricks.com/amarprakash-the-royal-castle-chromepet-chennai-pdpid-4d4235303238393333,,,,,,,,,,,
433611,Single phase,Renox Thrive,Greater Noida,,,https://www.magicbricks.com/renox-thrive-sector-10-greater-noida-pdpid-4d4235343234343337,,,,,,,,,,,
433630,Single phase,Arihant Avanti Palace,Mumbai(All),,,https://www.magicbricks.com/arihant-avanti-shilphata-thane-pdpid-4d4235343234323133,,,,,,,,,,,
433641,Single phase,Wave Eden,Ghaziabad,,,https://www.magicbricks.com/wave-eden-wave-city-ghaziabad-pdpid-4d4235343233373931,,,,,,,,,,,
433734,Single phase,Purvi Arvindam,Bangalore,,,https://www.magicbricks.com/sai-purvi-arvindam-panathur-bangalore-pdpid-4d4235343233383935,,,,,,,,,,,
433742,Single phase,Godrej Lakeside Orchard,Bangalore,,,https://www.magicbricks.com/godrej-lakeside-orchard-sarjapur-road-bangalore-pdpid-4d4235343233373933,,,,,,,,,,,
433805,Single phase,DS MAX Sky Sisira,Bangalore,,,https://www.magicbricks.com/ds-max-sky-sisira-rajanukunte-bangalore-pdpid-4d4235343235333531,,,,,,,,,,,
433855,Single phase,Ace Hanei,Greater Noida,,,https://www.magicbricks.com/ace-hanei-sector-12-greater-noida-pdpid-4d4235343234323435,,,,,,,,,,,
433863,Single phase,Kamdhenu Crown,Navi Mumbai,,,https://www.magicbricks.com/kamdhenu-crown-sanpada-navi-mumbai-pdpid-4d4235343234363237,,,,,,,,,,,
434518,Single phase,Artemis Address,Bangalore(All),,,https://www.magicbricks.com/artemis-address-nelamangala-bangalore-pdpid-4d4235343232373533,,,,,,,,,,,
434519,Single phase,Ananda The Legacey,Hyderabad,,,https://www.magicbricks.com/the-legacey-by-ananda-homes-manikonda-hyderabad-pdpid-4d4235343233303435,,,,,,,,,,,
434528,Single phase,Rohaan Ashoka,Chennai,,,https://www.magicbricks.com/rohaan-ashoka-perumbakkam-chennai-pdpid-4d4235343239343239,,,,,,,,,,,
434535,Single phase,Concorde Neo,Bangalore,,,https://www.magicbricks.com/concorde-neo-thanisandra-main-road-bangalore-pdpid-4d4235343234333335,,,,,,,,,,,
434549,Single phase,Lorven Cascade Garden,Bangalore,,,https://www.magicbricks.com/lorven-cascade-garden-whitefield-bangalore-pdpid-4d4235343236313037,,,,,,,,,,,
434568,Single phase,Brigade Citrine,Bangalore,,,https://www.magicbricks.com/brigade-citrine-bidarahalli-bangalore-pdpid-4d4235343235343837,,,,,,,,,,,
434570,Single phase,Sattva Bhumi,Bangalore,,,https://www.magicbricks.com/sattva-bhumi-devanahalli-bangalore-pdpid-4d4235343234343539,,,,,,,,,,,
434593,Single phase,Rechi Anandi View,Kolkata,,,https://www.magicbricks.com/anandi-view-rajarhat-kolkata-pdpid-4d4235343234393639,,,,,,,,,,,
434608,Single phase,Eldeco Fairway Reserve,Gurugram,,,https://www.magicbricks.com/eldeco-fairway-reserve-sector-80-gurgaon-pdpid-4d4235343234353137,,,,,,,,,,,
434959,Single phase,Millennium Samriddhi,Pune,,,https://www.magicbricks.com/millennium-samriddhi-punawale-pune-pdpid-4d4235343235363733,,,,,,,,,,,
435520,Single phase,Satyam Stella,Mumbai(All),,,https://www.magicbricks.com/satyam-stella-kopar-khairane-navi-mumbai-pdpid-4d4235343234343435,,,,,,,,,,,
435636,Single phase,Adarsh Lumina,Bangalore(All),,,https://www.magicbricks.com/shivakar-adarsh-lumina-sarjapur-road-bangalore-pdpid-4d4235343234343135,,,,,,,,,,,
435892,Single phase,Vertex Florenza,Hyderabad,,,https://www.magicbricks.com/vertex-florenza-tukkuguda-hyderabad-pdpid-4d4235343235373039,,,,,,,,,,,
435926,Single phase,Godrej Blue,Kolkata,,,https://www.magicbricks.com/godrej-blue-new-alipore-kolkata-pdpid-4d4235343235323333,,,,,,,,,,,
436183,Single phase,Godrej Evergreen Square,Pune,,,https://www.magicbricks.com/godrej-evergreen-square-hinjewadi-phase-3-pune-pdpid-4d4235343236303035,,,,,,,,,,,
436841,Single phase,Navanaami Courtyard Of Life,Bangalore,,,https://www.magicbricks.com/navanaami-courtyard-of-life-sarjapur-road-bangalore-pdpid-4d4235343234383237,,,,,,,,,,,
437068,Single phase,Dream Meadows,Mumbai(All),,,https://www.magicbricks.com/dream-meadows-kharghar-navi-mumbai-pdpid-4d4235343235373837,,,,,,,,,,,
437293,Single phase,Eastfield by Urbanest Realty,Bangalore,,,https://www.magicbricks.com/urbanest-sarjapur-bangalore-pdpid-4d4235313239353333,,,,,,,,,,,
437900,Single phase,EV 23 Malibu West,Mumbai(All),,,https://www.magicbricks.com/ev-23-malibu-west-kopar-khairane-navi-mumbai-pdpid-4d4235343236313635,,,,,,,,,,,
437982,Single phase,Nova 10 Elegance,Mumbai(All),,,https://www.magicbricks.com/nova-10-elegance-phase-i-kharghar-navi-mumbai-pdpid-4d4235343236313433,,,,,,,,,,,
