"projectId","rescom","id"
"65220","RESIDENTIAL","140400049"
"325343","RESIDENTIAL","189900863"
"261522","RESIDENTIAL","205807677"
"261522","RESIDENTIAL","205807677"
"256965","RESIDENTIAL","189475441"
"5208","RESIDENTIAL","188794213"
"276747","RESIDENTIAL","189722237"
"117633","RESIDENTIAL","189236819"
"29982","RESIDENTIAL","188799463"
"224391","RESIDENTIAL","55120905"
"274941","RESIDENTIAL","212073943"
"274941","RESIDENTIAL","212073943"
"81152","RESIDENTIAL","189235281"
"128433","RESIDENTIAL","85429437"
"257711","RESIDENTIAL","141293343"
"166769","RESIDENTIAL","175322437"
"326889","RESIDENTIAL","191291071"
"170025","RESIDENTIAL","52697144"
"28108","RESIDENTIAL","188799173"
"164937","RESIDENTIAL","189468967"
"272163","RESIDENTIAL","220504799"
"272163","RESIDENTIAL","220504799"
"256041","RESIDENTIAL","52703614"
"96386","RESIDENTIAL","60796764"
"212325","RESIDENTIAL","38423823"
"335091","RESIDENTIAL","194970079"
"90069","RESIDENTIAL","173450343"
"288503","RESIDENTIAL","223058561"
"288503","RESIDENTIAL","223058561"
"110643","RESIDENTIAL","39846483"
"166775","RESIDENTIAL","175322439"
"14936","RESIDENTIAL","189230755"
"271953","RESIDENTIAL","222849363"
"271953","RESIDENTIAL","222849363"
"305483","RESIDENTIAL","189902175"
"19630","RESIDENTIAL","222370681"
"19630","RESIDENTIAL","222370681"
"265691","RESIDENTIAL","222612143"
"265691","RESIDENTIAL","222612143"
"99420","RESIDENTIAL","189474261"
"116907","RESIDENTIAL","190853753"
"141685","RESIDENTIAL","189476171"
"301933","RESIDENTIAL","212075007"
"301933","RESIDENTIAL","212075007"
"199001","RESIDENTIAL","44574623"
"4672","RESIDENTIAL","189230943"
"53164","RESIDENTIAL","72583496"
"154283","RESIDENTIAL","190854455"
"98108","RESIDENTIAL","189235697"
"238936","RESIDENTIAL","189473123"
"328639","RESIDENTIAL","194970049"
"280347","RESIDENTIAL","99592897"
"308515","RESIDENTIAL","223404949"
"308515","RESIDENTIAL","223404949"
"30096","RESIDENTIAL","158162895"
"235734","RESIDENTIAL","165190953"
"151869","RESIDENTIAL","52695150"
"230269","RESIDENTIAL","189472175"
"112247","RESIDENTIAL","175166855"
"156259","RESIDENTIAL","222145063"
"156259","RESIDENTIAL","222145063"
"64354","RESIDENTIAL","223860357"
"64354","RESIDENTIAL","223860357"
"15720","RESIDENTIAL","33507461"
"10266","RESIDENTIAL","140396291"
"146603","RESIDENTIAL","155101309"
"985","RESIDENTIAL","93570175"
"20534","RESIDENTIAL","60015968"
"159867","RESIDENTIAL","189477271"
"14198","RESIDENTIAL","175320499"
"322019","RESIDENTIAL","191088739"
"47490","RESIDENTIAL","134996111"
"32086","RESIDENTIAL","190852945"
"129679","RESIDENTIAL","158160537"
"117269","RESIDENTIAL","52692204"
"257475","RESIDENTIAL","162409293"
"112039","RESIDENTIAL","176255151"
"111663","RESIDENTIAL","189236747"
"1318","RESIDENTIAL","16950346"
"184261","RESIDENTIAL","218029961"
"184261","RESIDENTIAL","218029961"
"260588","RESIDENTIAL","189477055"
"266739","RESIDENTIAL","191085909"
"263739","RESIDENTIAL","222611125"
"263739","RESIDENTIAL","222611125"
"38596","RESIDENTIAL","86769065"
"84917","RESIDENTIAL","189235411"
"24826","RESIDENTIAL","205809503"
"24826","RESIDENTIAL","205809503"
"162389","RESIDENTIAL","188337403"
"30842","RESIDENTIAL","52677772"
"158365","RESIDENTIAL","222144615"
"158365","RESIDENTIAL","222144615"
"50150","RESIDENTIAL","52684428"
"154389","RESIDENTIAL","32827577"
"320629","RESIDENTIAL","194969925"
"20254","RESIDENTIAL","59484295"
"33256","RESIDENTIAL","223626861"
"33256","RESIDENTIAL","223626861"
"261538","RESIDENTIAL","158165339"
"99847","RESIDENTIAL","189898703"
"10472","RESIDENTIAL","222142797"
"10472","RESIDENTIAL","222142797"
"44208","RESIDENTIAL","53550114"
"130345","RESIDENTIAL","212070911"
"130345","RESIDENTIAL","212070911"
"44650","RESIDENTIAL","124578039"
"270647","RESIDENTIAL","189479137"
"80104","RESIDENTIAL","190853409"
"65412","RESIDENTIAL","158161833"
"19544","RESIDENTIAL","222368891"
"19544","RESIDENTIAL","222368891"
"57490","RESIDENTIAL","100039341"
"155987","RESIDENTIAL","201961639"
"135089","RESIDENTIAL","191088621"
"217219","RESIDENTIAL","39172259"
"138959","RESIDENTIAL","175322215"
"179711","RESIDENTIAL","34989125"
"320987","RESIDENTIAL","161024409"
"26346","RESIDENTIAL","149251103"
"317311","RESIDENTIAL","159914001"
"5068","RESIDENTIAL","175319525"
"122853","RESIDENTIAL","222144079"
"122853","RESIDENTIAL","222144079"
"106827","RESIDENTIAL","222143829"
"106827","RESIDENTIAL","222143829"
"7646","RESIDENTIAL","188794687"
"141451","RESIDENTIAL","140946031"
"24414","RESIDENTIAL","133802473"
"3372","RESIDENTIAL","223626525"
"3372","RESIDENTIAL","223626525"
"8546","RESIDENTIAL","188794899"
"192755","RESIDENTIAL","222369883"
"192755","RESIDENTIAL","222369883"
"196555","RESIDENTIAL","190856255"
"141363","RESIDENTIAL","220725553"
"141363","RESIDENTIAL","220725553"
"146595","RESIDENTIAL","158163851"
"337203","RESIDENTIAL","197075043"
"233658","RESIDENTIAL","52701824"
"28868","RESIDENTIAL","175320837"
"152817","RESIDENTIAL","158162405"
"78093","RESIDENTIAL","209848481"
"78093","RESIDENTIAL","209848481"
"259195","RESIDENTIAL","190855993"
"12556","RESIDENTIAL","33452195"
"257591","RESIDENTIAL","222611895"
"257591","RESIDENTIAL","222611895"
"141219","RESIDENTIAL","189477495"
"33240","RESIDENTIAL","223625215"
"33240","RESIDENTIAL","223625215"
"158303","RESIDENTIAL","223862595"
"158303","RESIDENTIAL","223862595"
"116017","RESIDENTIAL","190853731"
"172595","RESIDENTIAL","69071923"
"26270","RESIDENTIAL","222141549"
"26270","RESIDENTIAL","222141549"
"71131","RESIDENTIAL","94862505"
"263004","RESIDENTIAL","189477623"
"260660","RESIDENTIAL","189477083"
"2010","RESIDENTIAL","188793361"
"272787","RESIDENTIAL","167063121"
"76241","RESIDENTIAL","189235163"
"8258","RESIDENTIAL","189019715"
"311687","RESIDENTIAL","223406865"
"311687","RESIDENTIAL","223406865"
"26064","RESIDENTIAL","29303545"
"34668","RESIDENTIAL","57327051"
"144033","RESIDENTIAL","222144471"
"144033","RESIDENTIAL","222144471"
"34416","RESIDENTIAL","221932889"
"34416","RESIDENTIAL","221932889"
"160897","RESIDENTIAL","189474513"
"154373","RESIDENTIAL","189468779"
"28926","RESIDENTIAL","189897827"
"276745","RESIDENTIAL","189722225"
"2534","RESIDENTIAL","222608803"
"2534","RESIDENTIAL","222608803"
"10754","RESIDENTIAL","158160375"
"31468","RESIDENTIAL","188799777"
"179589","RESIDENTIAL","35050067"
"124781","RESIDENTIAL","188341385"
"1493","RESIDENTIAL","223403557"
"1493","RESIDENTIAL","223403557"
"309457","RESIDENTIAL","191087707"
"155029","RESIDENTIAL","189472619"
"331209","RESIDENTIAL","206032075"
"331209","RESIDENTIAL","206032075"
"13852","RESIDENTIAL","222143569"
"13852","RESIDENTIAL","222143569"
"265887","RESIDENTIAL","222611425"
"265887","RESIDENTIAL","222611425"
"663","RESIDENTIAL","188792633"
"15340","RESIDENTIAL","25534235"
"49488","RESIDENTIAL","190855089"
"106743","RESIDENTIAL","177878309"
"40850","RESIDENTIAL","221932897"
"40850","RESIDENTIAL","221932897"
"69376","RESIDENTIAL","223862353"
"69376","RESIDENTIAL","223862353"
"275299","RESIDENTIAL","189721453"
"31742","RESIDENTIAL","188799817"
"156343","RESIDENTIAL","202396755"
"312251","RESIDENTIAL","223406909"
"312251","RESIDENTIAL","223406909"
"138759","RESIDENTIAL","222145007"
"138759","RESIDENTIAL","222145007"
"229281","RESIDENTIAL","52701384"
"52850","RESIDENTIAL","209848437"
"52850","RESIDENTIAL","209848437"
"28978","RESIDENTIAL","175320841"
"172101","RESIDENTIAL","189469599"
"34156","RESIDENTIAL","38636537"
"134383","RESIDENTIAL","130354979"
"29356","RESIDENTIAL","85138045"
"145567","RESIDENTIAL","222144489"
"145567","RESIDENTIAL","222144489"
"239712","RESIDENTIAL","175008247"
"26336","RESIDENTIAL","138806517"
"174029","RESIDENTIAL","222369713"
"174029","RESIDENTIAL","222369713"
"276479","RESIDENTIAL","223862959"
"276479","RESIDENTIAL","223862959"
"249931","RESIDENTIAL","189475101"
"10954","RESIDENTIAL","188795733"
"277731","RESIDENTIAL","200227587"
"29236","RESIDENTIAL","158162957"
"9542","RESIDENTIAL","190416063"
"246797","RESIDENTIAL","190855381"
"48344","RESIDENTIAL","129917001"
"277989","RESIDENTIAL","195920553"
"275967","RESIDENTIAL","92339665"
"698","COMMERCIAL","15329862"
"23094","RESIDENTIAL","189233009"
"131395","RESIDENTIAL","189237049"
"209251","RESIDENTIAL","136357401"
"13798","RESIDENTIAL","222143563"
"13798","RESIDENTIAL","222143563"
"56336","RESIDENTIAL","180913947"
"267457","RESIDENTIAL","222847419"
"267457","RESIDENTIAL","222847419"
"50930","RESIDENTIAL","190856005"
"224069","RESIDENTIAL","189471797"
"17340","RESIDENTIAL","222612501"
"17340","RESIDENTIAL","222612501"
"3538","RESIDENTIAL","189022925"
"277545","RESIDENTIAL","191086349"
"239568","RESIDENTIAL","52702288"
"319","RESIDENTIAL","190851327"
"23662","RESIDENTIAL","188798589"
"40128","RESIDENTIAL","199764771"
"117585","RESIDENTIAL","222143905"
"117585","RESIDENTIAL","222143905"
"340701","RESIDENTIAL","200227875"
"34942","RESIDENTIAL","52679664"
"275197","RESIDENTIAL","223057221"
"275197","RESIDENTIAL","223057221"
"126145","RESIDENTIAL","155100853"
"200945","RESIDENTIAL","146131771"
"316835","RESIDENTIAL","206032047"
"316835","RESIDENTIAL","206032047"
"32292","RESIDENTIAL","188799907"
"31356","RESIDENTIAL","38636481"
"5226","RESIDENTIAL","223624753"
"5226","RESIDENTIAL","223624753"
"236754","RESIDENTIAL","144009611"
"322165","RESIDENTIAL","189900215"
"1316","RESIDENTIAL","222144647"
"1316","RESIDENTIAL","222144647"
"26426","RESIDENTIAL","100265679"
"35858","RESIDENTIAL","52680030"
"19736","RESIDENTIAL","189232875"
"70446","RESIDENTIAL","223860795"
"70446","RESIDENTIAL","223860795"
"174597","RESIDENTIAL","189478485"
"15712","RESIDENTIAL","103953187"
"123123","RESIDENTIAL","190853831"
"62197","RESIDENTIAL","189235591"
"272389","RESIDENTIAL","168864249"
"215931","RESIDENTIAL","158165561"
"325865","RESIDENTIAL","166670241"
"162837","RESIDENTIAL","170206015"
"126683","RESIDENTIAL","190853957"
"34010","RESIDENTIAL","175165377"
"157663","RESIDENTIAL","158162183"
"54466","RESIDENTIAL","105557303"
"228803","RESIDENTIAL","191293655"
"347325","RESIDENTIAL","220725569"
"347325","RESIDENTIAL","220725569"
"38978","RESIDENTIAL","183884109"
"72005","RESIDENTIAL","132958357"
"34586","RESIDENTIAL","189017761"
"168527","RESIDENTIAL","190854537"
"66178","RESIDENTIAL","189235123"
"4918","RESIDENTIAL","167063147"
"6344","RESIDENTIAL","198349275"
"64682","RESIDENTIAL","189473193"
"59","RESIDENTIAL","71093843"
"345775","RESIDENTIAL","221932639"
"345775","RESIDENTIAL","221932639"
"254689","RESIDENTIAL","190855619"
"216585","RESIDENTIAL","38870353"
"331359","RESIDENTIAL","223859605"
"331359","RESIDENTIAL","223859605"
"283735","RESIDENTIAL","223059699"
"283735","RESIDENTIAL","223059699"
"262144","RESIDENTIAL","86140107"
"257951","RESIDENTIAL","190855911"
"324449","RESIDENTIAL","190633003"
"8612","RESIDENTIAL","140396059"
"254355","RESIDENTIAL","189474853"
"311235","RESIDENTIAL","189897437"
"318579","RESIDENTIAL","223405689"
"318579","RESIDENTIAL","223405689"
"57344","RESIDENTIAL","125544851"
"306585","RESIDENTIAL","204226357"
"306585","RESIDENTIAL","204226357"
"164","RESIDENTIAL","205098297"
"164","RESIDENTIAL","205098297"
"71299","RESIDENTIAL","189236849"
"74483","RESIDENTIAL","223861085"
"74483","RESIDENTIAL","223861085"
"10524","RESIDENTIAL","188795639"
"86589","RESIDENTIAL","66139928"
"307583","RESIDENTIAL","223404719"
"307583","RESIDENTIAL","223404719"
"3810","RESIDENTIAL","28837579"
"3676","RESIDENTIAL","223626543"
"3676","RESIDENTIAL","223626543"
"96552","RESIDENTIAL","189898653"
"4588","RESIDENTIAL","223624487"
"4588","RESIDENTIAL","223624487"
"127581","RESIDENTIAL","189236971"
"261152","RESIDENTIAL","190856221"
"250705","RESIDENTIAL","189474539"
"80432","RESIDENTIAL","223861345"
"80432","RESIDENTIAL","223861345"
"66962","RESIDENTIAL","100601683"
"61785","RESIDENTIAL","48110645"
"314939","RESIDENTIAL","190851089"
"51956","RESIDENTIAL","223626957"
"51956","RESIDENTIAL","223626957"
"71579","RESIDENTIAL","140400499"
"55244","RESIDENTIAL","110377245"
"11860","RESIDENTIAL","189232323"
"5056","RESIDENTIAL","52568444"
"10242","RESIDENTIAL","61514857"
"327341","RESIDENTIAL","189902163"
"117259","RESIDENTIAL","190416047"
"99779","RESIDENTIAL","128090521"
"54646","RESIDENTIAL","52993806"
"232754","RESIDENTIAL","222370313"
"232754","RESIDENTIAL","222370313"
"125677","RESIDENTIAL","190853913"
"172173","RESIDENTIAL","52697422"
"4848","RESIDENTIAL","188794115"
"21344","RESIDENTIAL","189020777"
"174219","RESIDENTIAL","205807659"
"174219","RESIDENTIAL","205807659"
"30510","RESIDENTIAL","175320859"
"128673","RESIDENTIAL","189236991"
"35554","RESIDENTIAL","220725935"
"35554","RESIDENTIAL","220725935"
"315147","RESIDENTIAL","189899523"
"75121","RESIDENTIAL","189475179"
"268463","RESIDENTIAL","222847755"
"268463","RESIDENTIAL","222847755"
"9646","RESIDENTIAL","188795323"
"137601","RESIDENTIAL","190415981"
"38680","RESIDENTIAL","189897913"
"1813","COMMERCIAL","31098925"
"221765","RESIDENTIAL","63090121"
"30188","RESIDENTIAL","101825419"
"101187","RESIDENTIAL","125791517"
"2044","RESIDENTIAL","140395089"
"315143","RESIDENTIAL","223405497"
"315143","RESIDENTIAL","223405497"
"256769","RESIDENTIAL","57045215"
"146341","RESIDENTIAL","222144491"
"146341","RESIDENTIAL","222144491"
"37314","RESIDENTIAL","189020069"
"257139","RESIDENTIAL","190855823"
"254509","RESIDENTIAL","189474863"
"51420","RESIDENTIAL","191088063"
"316501","RESIDENTIAL","189902611"
"91209","RESIDENTIAL","189235535"
"125197","RESIDENTIAL","222144939"
"125197","RESIDENTIAL","222144939"
"41694","RESIDENTIAL","189478059"
"276695","RESIDENTIAL","198535601"
"54874","RESIDENTIAL","158166625"
"37870","RESIDENTIAL","189020369"
"41268","RESIDENTIAL","189235505"
"344185","RESIDENTIAL","223861915"
"344185","RESIDENTIAL","223861915"
"259719","RESIDENTIAL","52704628"
"225837","RESIDENTIAL","189471829"
"251753","RESIDENTIAL","189474719"
"9142","RESIDENTIAL","29250701"
"163849","RESIDENTIAL","189477379"
"312147","RESIDENTIAL","172443131"
"42318","RESIDENTIAL","181893887"
"210233","RESIDENTIAL","191089163"
"46466","RESIDENTIAL","189234175"
"260962","RESIDENTIAL","69298139"
"95218","RESIDENTIAL","223861547"
"95218","RESIDENTIAL","223861547"
"37692","RESIDENTIAL","189020307"
"223677","RESIDENTIAL","53808076"
"293793","RESIDENTIAL","223060031"
"293793","RESIDENTIAL","223060031"
"225479","RESIDENTIAL","175322779"
"156729","RESIDENTIAL","189473219"
"125783","RESIDENTIAL","190855273"
"59046","RESIDENTIAL","168053245"
"55000","RESIDENTIAL","120574163"
"263032","RESIDENTIAL","222611043"
"263032","RESIDENTIAL","222611043"
"25862","RESIDENTIAL","222609203"
"25862","RESIDENTIAL","222609203"
"70586","RESIDENTIAL","62369313"
"22258","RESIDENTIAL","190852713"
"259457","RESIDENTIAL","96204991"
"260968","RESIDENTIAL","222611947"
"260968","RESIDENTIAL","222611947"
"303755","RESIDENTIAL","223406133"
"303755","RESIDENTIAL","223406133"
"18536","RESIDENTIAL","188797215"
"291","RESIDENTIAL","212070731"
"291","RESIDENTIAL","212070731"
"43492","RESIDENTIAL","140064975"
"216329","RESIDENTIAL","190855237"
"384","RESIDENTIAL","188791455"
"37310","RESIDENTIAL","190416131"
"252157","RESIDENTIAL","189474735"
"13594","RESIDENTIAL","189232569"
"231235","RESIDENTIAL","209666727"
"231235","RESIDENTIAL","209666727"
"127631","RESIDENTIAL","222144957"
"127631","RESIDENTIAL","222144957"
"324541","RESIDENTIAL","189900665"
"235924","RESIDENTIAL","158164057"
"306155","RESIDENTIAL","212075173"
"306155","RESIDENTIAL","212075173"
"63263","RESIDENTIAL","190851551"
"3846","RESIDENTIAL","223623689"
"3846","RESIDENTIAL","223623689"
"25632","RESIDENTIAL","188798967"
"231007","RESIDENTIAL","189472323"
"257731","RESIDENTIAL","191088233"
"144037","RESIDENTIAL","189477145"
"34604","RESIDENTIAL","223626889"
"34604","RESIDENTIAL","223626889"
"253151","RESIDENTIAL","189474799"
"148745","RESIDENTIAL","52694968"
"213147","RESIDENTIAL","155102005"
"344093","RESIDENTIAL","209848393"
"344093","RESIDENTIAL","209848393"
"12122","RESIDENTIAL","175320459"
"246569","RESIDENTIAL","168864299"
"32120","RESIDENTIAL","189233755"
"52564","RESIDENTIAL","38868549"
"41762","RESIDENTIAL","96091853"
"113539","RESIDENTIAL","220725983"
"113539","RESIDENTIAL","220725983"
"33582","RESIDENTIAL","173449683"
"21770","RESIDENTIAL","52674256"
"173603","RESIDENTIAL","189473269"
"100805","RESIDENTIAL","189235847"
"124645","RESIDENTIAL","52692694"
"63921","RESIDENTIAL","140399891"
"19370","RESIDENTIAL","175008327"
"36202","RESIDENTIAL","187585773"
"118529","RESIDENTIAL","39245102"
"247381","RESIDENTIAL","189474151"
"113015","RESIDENTIAL","175322015"
"256575","RESIDENTIAL","189475315"
"337071","RESIDENTIAL","194970089"
"63153","RESIDENTIAL","101167941"
"214227","RESIDENTIAL","162413165"
"146861","RESIDENTIAL","203293607"
"133131","RESIDENTIAL","189237099"
"263177","RESIDENTIAL","54186553"
"267309","RESIDENTIAL","222849985"
"267309","RESIDENTIAL","222849985"
"58932","RESIDENTIAL","189479297"
"15068","RESIDENTIAL","222143693"
"15068","RESIDENTIAL","222143693"
"310645","RESIDENTIAL","222850511"
"310645","RESIDENTIAL","222850511"
"107929","RESIDENTIAL","190853607"
"99725","RESIDENTIAL","218028329"
"99725","RESIDENTIAL","218028329"
"283953","RESIDENTIAL","223059711"
"283953","RESIDENTIAL","223059711"
"319169","RESIDENTIAL","195626581"
"24176","RESIDENTIAL","188798679"
"248669","RESIDENTIAL","155102233"
"26396","RESIDENTIAL","222609241"
"26396","RESIDENTIAL","222609241"
"330195","RESIDENTIAL","191291619"
"134763","RESIDENTIAL","63367407"
"127107","RESIDENTIAL","189474787"
"655","RESIDENTIAL","189022919"
"54992","RESIDENTIAL","158165981"
"154181","RESIDENTIAL","32771151"
"23602","RESIDENTIAL","190416055"
"195783","RESIDENTIAL","189470377"
"275781","RESIDENTIAL","204880719"
"275781","RESIDENTIAL","204880719"
"36478","RESIDENTIAL","189019721"
"48924","RESIDENTIAL","189477429"
"61873","RESIDENTIAL","52687264"
"81881","RESIDENTIAL","181893945"
"13374","RESIDENTIAL","222143519"
"13374","RESIDENTIAL","222143519"
"29276","RESIDENTIAL","223059165"
"29276","RESIDENTIAL","223059165"
"25734","RESIDENTIAL","151058997"
"210955","RESIDENTIAL","209215115"
"210955","RESIDENTIAL","209215115"
"32758","RESIDENTIAL","158164121"
"105201","RESIDENTIAL","189903485"
"317469","RESIDENTIAL","189899687"
"93101","RESIDENTIAL","208371191"
"93101","RESIDENTIAL","208371191"
"44300","RESIDENTIAL","218028575"
"44300","RESIDENTIAL","218028575"
"230559","RESIDENTIAL","189472231"
"177497","RESIDENTIAL","141187333"
"171019","RESIDENTIAL","189475373"
"57452","RESIDENTIAL","175321425"
"119627","RESIDENTIAL","190853795"
"35064","RESIDENTIAL","59109923"
"68440","RESIDENTIAL","223861917"
"68440","RESIDENTIAL","223861917"
"115961","RESIDENTIAL","120575033"
"38084","RESIDENTIAL","223625691"
"38084","RESIDENTIAL","223625691"
"312131","RESIDENTIAL","205100009"
"312131","RESIDENTIAL","205100009"
"11234","RESIDENTIAL","38636023"
"58460","RESIDENTIAL","52686494"
"150039","RESIDENTIAL","32350061"
"244","RESIDENTIAL","145681571"
"19454","RESIDENTIAL","19924580"
"38370","RESIDENTIAL","189474241"
"269339","RESIDENTIAL","214318283"
"269339","RESIDENTIAL","214318283"
"24464","RESIDENTIAL","188798785"
"9666","RESIDENTIAL","92334793"
"8908","RESIDENTIAL","188794947"
"156777","RESIDENTIAL","189479047"
"264253","RESIDENTIAL","175168029"
"231967","RESIDENTIAL","189902421"
"90605","RESIDENTIAL","191088101"
"164687","RESIDENTIAL","191088639"
"26616","RESIDENTIAL","135691653"
"116025","RESIDENTIAL","158166153"
"101097","RESIDENTIAL","175321971"
"38668","RESIDENTIAL","87068543"
"13358","RESIDENTIAL","188795923"
"20034","RESIDENTIAL","188797857"
"267403","RESIDENTIAL","222847413"
"267403","RESIDENTIAL","222847413"
"31580","RESIDENTIAL","85743147"
"29398","RESIDENTIAL","133802591"
"32630","RESIDENTIAL","188799989"
"10102","RESIDENTIAL","222142745"
"10102","RESIDENTIAL","222142745"
"254289","RESIDENTIAL","222610001"
"254289","RESIDENTIAL","222610001"
"272595","RESIDENTIAL","89131169"
"235994","RESIDENTIAL","52702036"
"42134","RESIDENTIAL","223625933"
"42134","RESIDENTIAL","223625933"
"14462","RESIDENTIAL","190852575"
"331201","RESIDENTIAL","189903127"
"254985","RESIDENTIAL","159913709"
