XID,Phase,Unit Type,Unit Size,Area Type,Price,Possession Date
R301253,Magic Bricks Phase 1,4 BHK,2894 sq.ft,Super Area,25.99 Cr,Possession by Dec'24
R301253,Magic Bricks Phase 1,4 BHK,3660 sq.ft,Super Area,32.88 Cr,Possession by Dec'24
R301253,Magic Bricks Phase 1,4 BHK,3692 sq.ft,Super Area,23.36 Cr,Possession by Dec'24
R301253,Magic Bricks Phase 1,4 BHK,3700 sq.ft,Super Area,23.41 Cr,Possession by Dec'24
R317563,Magic Bricks Phase 1,2 BHK,476 sq.ft,Super Area,52.2 Lac,Possession by Dec'30
R317563,Magic Bricks Phase 1,2 BHK,505 sq.ft,Super Area,55.4 Lac,Possession by Dec'30
R317563,Magic Bricks Phase 1,1 BHK,364 sq.ft,Super Area,39.9 Lac,Possession by Dec'30
R317563,Magic Bricks Phase 1,1 BHK,391 sq.ft,Super Area,42.9 Lac,Possession by Dec'30
R317985,Magic Bricks Phase 1,2 BHK,671 sq.ft,Super Area,1.12 Cr,Possession by Jun'24
R317985,Magic Bricks Phase 1,2 BHK,900 sq.ft,Super Area,1.54 Cr,Possession by Jun'24
R317985,Magic Bricks Phase 1,2 BHK,1050 sq.ft,Super Area,1.35 Cr,Possession by Jun'24
R317985,Magic Bricks Phase 1,2 BHK,1073 sq.ft,Super Area,1.08 Cr,Possession by Jun'24
R317985,Magic Bricks Phase 1,2 BHK,1100 sq.ft,Super Area,1.28 Cr,Possession by Jun'24
R317985,Magic Bricks Phase 1,1 BHK,449 sq.ft,Super Area,73 Lac,Possession by Jun'24
R342109,Magic Bricks Phase 1,3 BHK,819 sq.ft,Super Area,89.8 Lac,Possession by Dec'24
R342109,Magic Bricks Phase 1,3 BHK,1018 sq.ft,Super Area,1.11 Cr,Possession by Dec'24
R342109,Magic Bricks Phase 1,2 BHK,533 sq.ft,Super Area,59 Lac,Possession by Dec'24
R342109,Magic Bricks Phase 1,2 BHK,599 sq.ft,Super Area,65.7 Lac,Possession by Dec'24
R342109,Magic Bricks Phase 1,2 BHK,669 sq.ft,Super Area,73.4 Lac,Possession by Dec'24
R342109,Magic Bricks Phase 1,2 BHK,740 sq.ft,Super Area,81.1 Lac,Possession by Dec'24
R342109,Magic Bricks Phase 1,1 BHK,355 sq.ft,Super Area,39 Lac,Possession by Dec'24
R342109,Magic Bricks Phase 1,1 BHK,446 sq.ft,Super Area,48.9 Lac,Possession by Dec'24
R342109,Magic Bricks Phase 1,1 BHK,478 sq.ft,Super Area,52.4 Lac,Possession by Dec'24
R342109,Magic Bricks Phase 1,1 BHK,645 sq.ft,Super Area,50.5 Lac,Possession by Dec'24
R344375,Magic Bricks Phase 1,3 BHK,845 sq.ft,Super Area,1.78 Cr,Possession by Dec'25
R344375,Magic Bricks Phase 1,3 BHK,872 sq.ft,Super Area,1.84 Cr,Possession by Dec'25
R344375,Magic Bricks Phase 1,3 BHK,1011 sq.ft,Super Area,2.13 Cr,Possession by Dec'25
R344375,Magic Bricks Phase 1,2 BHK,619 sq.ft,Super Area,1.30 Cr,Possession by Dec'25
R344375,Magic Bricks Phase 1,2 BHK,696 sq.ft,Super Area,1.47 Cr,Possession by Dec'25
R344375,Magic Bricks Phase 1,2 BHK,727 sq.ft,Super Area,1.53 Cr,Possession by Dec'25
R344375,Magic Bricks Phase 1,2 BHK,730 sq.ft,Super Area,1.54 Cr,Possession by Dec'25
R344375,Magic Bricks Phase 1,2 BHK,738 sq.ft,Super Area,1.55 Cr,Possession by Dec'25
R344375,Magic Bricks Phase 1,2 BHK,748 sq.ft,Super Area,1.58 Cr,Possession by Dec'25
R344375,Magic Bricks Phase 1,1 BHK,471 sq.ft,Super Area,99.6 Lac,Possession by Dec'25
R367110,Magic Bricks Phase 1,3 BHK,1350 sq.ft,Super Area,1.04 Cr,Possession Not Available
R367110,Magic Bricks Phase 1,2 BHK,691 sq.ft,Super Area,55 Lac,Possession Not Available
R367110,Magic Bricks Phase 1,2 BHK,1050 sq.ft,Super Area,Price Not Available,Possession Not Available
R371328,Magic Bricks Phase 1,3 BHK,1422 sq.ft,Super Area,Price Not Available,Possession by Feb'24
R371328,Magic Bricks Phase 1,2 BHK,960 sq.ft,Super Area,70 Lac,Possession by Feb'24
R371328,Magic Bricks Phase 1,2 BHK,1145 sq.ft,Super Area,92 Lac,Possession by Feb'24
R371328,Magic Bricks Phase 1,2 BHK,1655 sq.ft,Super Area,1.30 Cr,Possession by Feb'24
R383882,Magic Bricks Phase 1,3 BHK,1050 sq.ft,Super Area,1.84 Cr,Possession by Dec'26
R383882,Magic Bricks Phase 1,3 BHK,1506 sq.ft,Super Area,2.39 Cr,Possession by Dec'26
R383882,Magic Bricks Phase 1,2 BHK,650 sq.ft,Super Area,1.37 Cr,Possession by Dec'26
R383882,Magic Bricks Phase 1,2 BHK,680 sq.ft,Super Area,1.41 Cr,Possession by Dec'26
R383882,Magic Bricks Phase 1,2 BHK,720 sq.ft,Super Area,1.49 Cr,Possession by Dec'26
R383882,Magic Bricks Phase 1,2 BHK,888 sq.ft,Super Area,1.41 Cr,Possession by Dec'26
R383882,Magic Bricks Phase 1,2 BHK,938 sq.ft,Super Area,1.49 Cr,Possession by Dec'26
R383882,Magic Bricks Phase 1,2 BHK,963 sq.ft,Super Area,1.53 Cr,Possession by Dec'26
R383882,Magic Bricks Phase 1,2 BHK,1200 sq.ft,Super Area,2.02 Cr,Possession by Dec'26
R383882,Magic Bricks Phase 1,2 BHK,1250 sq.ft,Super Area,2.39 Cr,Possession by Dec'26
R383882,Magic Bricks Phase 1,1 BHK,440 sq.ft,Super Area,93.1 Lac,Possession by Dec'26
R383882,Magic Bricks Phase 1,1 BHK,450 sq.ft,Super Area,95.3 Lac,Possession by Dec'26
R383882,Magic Bricks Phase 1,1 BHK,520 sq.ft,Super Area,1.04 Cr,Possession by Dec'26
R385201,Magic Bricks Phase 1,3 BHK,977 sq.ft,Super Area,3.41 Cr,Possession by Jun'27
R385201,Magic Bricks Phase 1,3 BHK,1023 sq.ft,Super Area,3.58 Cr,Possession by Jun'27
R385201,Magic Bricks Phase 1,3 BHK,1122 sq.ft,Super Area,3.92 Cr,Possession by Jun'27
R385201,Magic Bricks Phase 1,3 BHK,1172 sq.ft,Super Area,4.10 Cr,Possession by Jun'27
R385201,Magic Bricks Phase 1,2 BHK,791 sq.ft,Super Area,2.76 Cr,Possession by Jun'27
R391580,Magic Bricks Phase 1,4 BHK,2430 sq.ft,Super Area,5.90 Cr,Possession by Dec'25
R391580,Magic Bricks Phase 1,4 BHK,3240 sq.ft,Super Area,7.87 Cr,Possession by Dec'25
R391580,Magic Bricks Phase 1,4 BHK,4500 sq.ft,Super Area,10.93 Cr,Possession by Dec'25
R394019,Magic Bricks Phase 1,2 BHK,610 sq.ft,Super Area,43.9 Lac,Possession by Dec'27
R394019,Magic Bricks Phase 1,2 BHK,710 sq.ft,Super Area,51.1 Lac,Possession by Dec'27
R394019,Magic Bricks Phase 1,1 BHK,500 sq.ft,Super Area,36 Lac,Possession by Dec'27
R399000,Magic Bricks Phase 1,Residential plot,1080 sq.ft,Super Area,1.90 Cr,Possession by Dec'26
R399000,Magic Bricks Phase 1,Residential plot,1085 sq.ft,Super Area,1.95 Cr,Possession by Dec'26
R399000,Magic Bricks Phase 1,Residential plot,1206 sq.ft,Super Area,2.14 Cr,Possession by Dec'26
R399000,Magic Bricks Phase 1,Residential plot,1211 sq.ft,Super Area,2.17 Cr,Possession by Dec'26
R399000,Magic Bricks Phase 1,Residential plot,1239 sq.ft,Super Area,2.23 Cr,Possession by Dec'26
R399000,Magic Bricks Phase 1,Residential plot,1242 sq.ft,Super Area,2.20 Cr,Possession by Dec'26
R399000,Magic Bricks Phase 1,Residential plot,1465 sq.ft,Super Area,2.63 Cr,Possession by Dec'26
R399000,Magic Bricks Phase 1,Residential plot,1467 sq.ft,Super Area,2.60 Cr,Possession by Dec'26
R399000,Magic Bricks Phase 1,Residential plot,1499 sq.ft,Super Area,2.70 Cr,Possession by Dec'26
R399000,Magic Bricks Phase 1,Residential plot,1503 sq.ft,Super Area,2.67 Cr,Possession by Dec'26
R399000,Magic Bricks Phase 1,Residential plot,1596 sq.ft,Super Area,2.86 Cr,Possession by Dec'26
R399000,Magic Bricks Phase 1,Residential plot,1602 sq.ft,Super Area,2.86 Cr,Possession by Dec'26
R399334,Magic Bricks Phase 1,3 BHK,728 sq.ft,Super Area,1.12 Cr,Possession by Dec'26
R399334,Magic Bricks Phase 1,2 BHK,637 sq.ft,Super Area,98.7 Lac,Possession by Dec'26
R400534,Magic Bricks Phase 1,Residential plot,990 sq.ft,Super Area,1.04 Cr,Possession by Sep'27
R400534,Magic Bricks Phase 1,Residential plot,1071 sq.ft,Super Area,1.13 Cr,Possession by Sep'27
R400534,Magic Bricks Phase 1,Residential plot,1134 sq.ft,Super Area,1.19 Cr,Possession by Sep'27
R400534,Magic Bricks Phase 1,Residential plot,1350 sq.ft,Super Area,1.42 Cr,Possession by Sep'27
R400534,Magic Bricks Phase 1,Residential plot,1476 sq.ft,Super Area,1.55 Cr,Possession by Sep'27
R400534,Magic Bricks Phase 1,Residential plot,1611 sq.ft,Super Area,1.70 Cr,Possession by Sep'27
R400534,Magic Bricks Phase 1,Residential plot,1620 sq.ft,Super Area,Price Not Available,Possession by Sep'27
R401823,Magic Bricks Phase 1,3 BHK,1075 sq.ft,Super Area,86.7 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,3 BHK,1080 sq.ft,Super Area,87.1 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,3 BHK,1090 sq.ft,Super Area,87.9 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,3 BHK,1091 sq.ft,Super Area,88 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,3 BHK,1177 sq.ft,Super Area,94.9 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,3 BHK,1454 sq.ft,Super Area,1.38 Cr,Possession by Dec'26
R401823,Magic Bricks Phase 1,3 BHK,1471 sq.ft,Super Area,1.49 Cr,Possession by Dec'26
R401823,Magic Bricks Phase 1,3 BHK,1500 sq.ft,Super Area,87.9 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,3 BHK,2092 sq.ft,Super Area,1.97 Cr,Possession by Dec'26
R401823,Magic Bricks Phase 1,2 BHK,750 sq.ft,Super Area,60.5 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,2 BHK,759 sq.ft,Super Area,61.2 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,2 BHK,773 sq.ft,Super Area,62.3 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,2 BHK,774 sq.ft,Super Area,62.4 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,2 BHK,775 sq.ft,Super Area,62.5 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,2 BHK,790 sq.ft,Super Area,63.7 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,2 BHK,796 sq.ft,Super Area,64.2 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,2 BHK,1045 sq.ft,Super Area,95 Lac,Possession by Dec'26
R401823,Magic Bricks Phase 1,4 BHK,1518 sq.ft,Super Area,1.22 Cr,Possession by Dec'26
R401823,Magic Bricks Phase 1,4 BHK,1547 sq.ft,Super Area,1.24 Cr,Possession by Dec'26
R401823,Magic Bricks Phase 1,4 BHK,1550 sq.ft,Super Area,1.25 Cr,Possession by Dec'26
R401823,Magic Bricks Phase 1,4 BHK,1592 sq.ft,Super Area,1.28 Cr,Possession by Dec'26
R401823,Magic Bricks Phase 1,4 BHK,1600 sq.ft,Super Area,1.29 Cr,Possession by Dec'26
R401823,Magic Bricks Phase 1,4 BHK,1610 sq.ft,Super Area,1.29 Cr,Possession by Dec'26
R403699,Magic Bricks Phase 1,3 BHK,1039 sq.ft,Super Area,7.99 Cr,Possession by Dec'28
R403699,Magic Bricks Phase 1,3 BHK,1044 sq.ft,Super Area,8.03 Cr,Possession by Dec'28
R403699,Magic Bricks Phase 1,3 BHK,1410 sq.ft,Super Area,10.85 Cr,Possession by Dec'28
R403699,Magic Bricks Phase 1,3 BHK,1496 sq.ft,Super Area,11.51 Cr,Possession by Dec'28
R404901,Magic Bricks Phase 1,3 BHK,816 sq.ft,Super Area,37 Lac,Possession by Dec'27
R404901,Magic Bricks Phase 1,1 BHK,370 sq.ft,Super Area,17.5 Lac,Possession by Dec'27
R404901,Magic Bricks Phase 1,1 BHK,416 sq.ft,Super Area,19 Lac,Possession by Dec'27
R404901,Magic Bricks Phase 1,1 BHK,427 sq.ft,Super Area,20 Lac,Possession by Dec'27
R405181,Magic Bricks Phase 1,Penthouse,6596 sq.ft,Super Area,10.54 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,3 BHK,1550 sq.ft,Super Area,2.79 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,3 BHK,1668 sq.ft,Super Area,3 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,3 BHK,1925 sq.ft,Super Area,2.48 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,3 BHK,2090 sq.ft,Super Area,2.92 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,3 BHK,2098 sq.ft,Super Area,3.35 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,3 BHK,2250 sq.ft,Super Area,3.60 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,3 BHK,2260 sq.ft,Super Area,3.72 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,3 BHK,2365 sq.ft,Super Area,3.78 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,2 BHK,1420 sq.ft,Super Area,1.84 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,5 BHK,6386 sq.ft,Super Area,10.21 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,5 BHK,7800 sq.ft,Super Area,12.47 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,4 BHK,2250 sq.ft,Super Area,2.92 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,4 BHK,2330 sq.ft,Super Area,3.26 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,4 BHK,2380 sq.ft,Super Area,3.82 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,4 BHK,2450 sq.ft,Super Area,3.92 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,4 BHK,2650 sq.ft,Super Area,4.24 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,4 BHK,2685 sq.ft,Super Area,4.30 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,4 BHK,2699 sq.ft,Super Area,4.32 Cr,Possession by Feb'31
R405181,Magic Bricks Phase 1,4 BHK,3065 sq.ft,Super Area,4.90 Cr,Possession by Feb'31
R411514,Magic Bricks Phase 2,2 BHK,539 sq.ft,Super Area,53.9 Lac,Possession by Dec'27
R411514,Magic Bricks Phase 2,2 BHK,586 sq.ft,Super Area,58.6 Lac,Possession by Dec'27
R411514,Magic Bricks Phase 2,1 BHK,402 sq.ft,Super Area,40.2 Lac,Possession by Dec'27
R413590,Magic Bricks Phase 1,3 BHK,990 sq.ft,Super Area,1.45 Cr,Possession by Feb'29
R413590,Magic Bricks Phase 1,3 BHK,1000 sq.ft,Super Area,1.50 Cr,Possession by Feb'29
R413590,Magic Bricks Phase 1,3 BHK,1325 sq.ft,Super Area,1.90 Cr,Possession by Feb'29
R413590,Magic Bricks Phase 1,3 BHK,1335 sq.ft,Super Area,2 Cr,Possession by Feb'29
R413590,Magic Bricks Phase 1,2 BHK,790 sq.ft,Super Area,1.15 Cr,Possession by Feb'29
R413590,Magic Bricks Phase 1,2 BHK,800 sq.ft,Super Area,1.20 Cr,Possession by Feb'29
R413590,Magic Bricks Phase 1,5 BHK,1790 sq.ft,Super Area,2.60 Cr,Possession by Feb'29
R413590,Magic Bricks Phase 1,5 BHK,1800 sq.ft,Super Area,2.70 Cr,Possession by Feb'29
R213249,Magic Bricks Phase 1,2 BHK,1350 sq.ft,Super Area,1.45 Cr,Possession by Feb'21
R213249,Magic Bricks Phase 1,2 BHK,1383 sq.ft,Super Area,1.49 Cr,Possession by Feb'21
R213249,Magic Bricks Phase 1,2 BHK,1470 sq.ft,Super Area,1.58 Cr,Possession by Feb'21
R213249,Magic Bricks Phase 1,2 BHK,1491 sq.ft,Super Area,1.60 Cr,Possession by Feb'21
R213249,Magic Bricks Phase 1,2 BHK,1505 sq.ft,Super Area,1.62 Cr,Possession by Feb'21
R213249,Magic Bricks Phase 1,2 BHK,1559 sq.ft,Super Area,1.68 Cr,Possession by Feb'21
R213249,Magic Bricks Phase 1,2 BHK,1572 sq.ft,Super Area,1.69 Cr,Possession by Feb'21
R213249,Magic Bricks Phase 1,2 BHK,1583 sq.ft,Super Area,1.70 Cr,Possession by Feb'21
R382144,Magic Bricks Phase 1,3 BHK,759 sq.ft,Super Area,87.2 Lac,Possession by Mar'24
R382144,Magic Bricks Phase 1,2 BHK,530 sq.ft,Super Area,60.9 Lac,Possession by Mar'24
R382144,Magic Bricks Phase 1,2 BHK,540 sq.ft,Super Area,62 Lac,Possession by Mar'24
R382144,Magic Bricks Phase 1,2 BHK,572 sq.ft,Super Area,65.7 Lac,Possession by Mar'24
R382144,Magic Bricks Phase 1,2 BHK,620 sq.ft,Super Area,71.2 Lac,Possession by Mar'24
R382144,Magic Bricks Phase 1,1 BHK,421 sq.ft,Super Area,48.3 Lac,Possession by Mar'24
R382144,Magic Bricks Phase 1,1 BHK,444 sq.ft,Super Area,51 Lac,Possession by Mar'24
R382144,Magic Bricks Phase 1,1 BHK,479 sq.ft,Super Area,55 Lac,Possession by Mar'24
R408593,Magic Bricks Phase 1,3 BHK,1200 sq.ft,Super Area,2.84 Cr,Possession by Jun'28
R408593,Magic Bricks Phase 1,3 BHK,1320 sq.ft,Super Area,3.07 Cr,Possession by Jun'28
R408593,Magic Bricks Phase 1,2 BHK,830 sq.ft,Super Area,2.02 Cr,Possession by Jun'28
R408593,Magic Bricks Phase 1,2 BHK,850 sq.ft,Super Area,2.03 Cr,Possession by Jun'28
R408593,Magic Bricks Phase 1,2 BHK,1096 sq.ft,Super Area,2.04 Cr,Possession by Jun'28
R408593,Magic Bricks Phase 1,4 BHK,1700 sq.ft,Super Area,4.02 Cr,Possession by Jun'28
R408593,Magic Bricks Phase 1,4 BHK,2157 sq.ft,Super Area,4.01 Cr,Possession by Jun'28
R370043,Magic Bricks Phase 1,2 BHK,750 sq.ft,Super Area,1.20 Cr,Possession Not Available
R370043,Magic Bricks Phase 1,2 BHK,1000 sq.ft,Super Area,1.30 Cr,Possession Not Available
R370043,Magic Bricks Phase 1,1 BHK,750 sq.ft,Super Area,87.8 Lac,Possession Not Available
R370086,Magic Bricks Phase 2,3 BHK,1125 sq.ft,Super Area,1.12 Cr,Possession by Apr'25
R370086,Magic Bricks Phase 2,2 BHK,802 sq.ft,Super Area,80.2 Lac,Possession by Apr'25
R370086,Magic Bricks Phase 2,4 BHK,1644 sq.ft,Super Area,1.64 Cr,Possession by Apr'25
R371035,Magic Bricks Phase 1,3 BHK,760 sq.ft,Super Area,2.03 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,3 BHK,797 sq.ft,Super Area,2.13 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,3 BHK,804 sq.ft,Super Area,2.15 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,3 BHK,841 sq.ft,Super Area,1.91 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,3 BHK,988 sq.ft,Super Area,2.27 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,3 BHK,1036 sq.ft,Super Area,2.40 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,3 BHK,1045 sq.ft,Super Area,2.41 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,2 BHK,454 sq.ft,Super Area,1.21 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,2 BHK,464 sq.ft,Super Area,1.24 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,2 BHK,565 sq.ft,Super Area,1.51 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,2 BHK,588 sq.ft,Super Area,1.57 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,2 BHK,590 sq.ft,Super Area,1.43 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,2 BHK,597 sq.ft,Super Area,1.59 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,2 BHK,617 sq.ft,Super Area,1.57 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,2 BHK,635 sq.ft,Super Area,1.61 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,2 BHK,737 sq.ft,Super Area,1.70 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,2 BHK,764 sq.ft,Super Area,1.73 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,2 BHK,772 sq.ft,Super Area,1.75 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,1 BHK,401 sq.ft,Super Area,1.07 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,1 BHK,424 sq.ft,Super Area,1.13 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,1 BHK,478 sq.ft,Super Area,1.22 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,1 BHK,521 sq.ft,Super Area,1.21 Cr,Possession by Jun'27
R371035,Magic Bricks Phase 1,1 BHK,551 sq.ft,Super Area,1.27 Cr,Possession by Jun'27
R371290,Magic Bricks Phase 1,3 BHK,1100 sq.ft,Super Area,85 Lac,Possession by Mar'25
R371290,Magic Bricks Phase 1,2 BHK,865 sq.ft,Super Area,72 Lac,Possession by Mar'25
R371290,Magic Bricks Phase 1,2 BHK,950 sq.ft,Super Area,73 Lac,Possession by Mar'25
R371291,Magic Bricks Phase 1,3 BHK,947 sq.ft,Super Area,1.07 Cr,Possession by Mar'25
R371291,Magic Bricks Phase 1,3 BHK,1240 sq.ft,Super Area,1.25 Cr,Possession by Mar'25
R371291,Magic Bricks Phase 1,3 BHK,1256 sq.ft,Super Area,1.25 Cr,Possession by Mar'25
R371291,Magic Bricks Phase 1,3 BHK,1335 sq.ft,Super Area,1 Cr,Possession by Mar'25
R371291,Magic Bricks Phase 1,2 BHK,795 sq.ft,Super Area,90.7 Lac,Possession by Mar'25
R381252,Magic Bricks Phase 1,3 BHK,1390 sq.ft,Super Area,2.01 Cr,Possession by Jun'27
R381252,Magic Bricks Phase 1,2 BHK,1083 sq.ft,Super Area,1.38 Cr,Possession by Jun'27
R381252,Magic Bricks Phase 1,4 BHK,1682 sq.ft,Super Area,2.53 Cr,Possession by Jun'27
R381799,Magic Bricks Phase 1,3 BHK,1437 sq.ft,Super Area,1.09 Cr,Possession by Aug'26
R381799,Magic Bricks Phase 1,3 BHK,1445 sq.ft,Super Area,1.08 Cr,Possession by Aug'26
R381799,Magic Bricks Phase 1,3 BHK,1456 sq.ft,Super Area,1.09 Cr,Possession by Aug'26
R381799,Magic Bricks Phase 1,2 BHK,1058 sq.ft,Super Area,77.8 Lac,Possession by Aug'26
R381799,Magic Bricks Phase 1,2 BHK,1287 sq.ft,Super Area,96.5 Lac,Possession by Aug'26
R381968,Magic Bricks Phase 1,Penthouse,5190 sq.ft,Super Area,2.85 Cr,Possession by Dec'24
R381968,Magic Bricks Phase 1,5 BHK,2627 sq.ft,Super Area,2.54 Cr,Possession by Dec'24
R381968,Magic Bricks Phase 1,5 BHK,3642 sq.ft,Super Area,3.51 Cr,Possession by Dec'24
R381968,Magic Bricks Phase 1,5 BHK,4610 sq.ft,Super Area,2.53 Cr,Possession by Dec'24
R381968,Magic Bricks Phase 1,5 BHK,5980 sq.ft,Super Area,4.03 Cr,Possession by Dec'24
R381968,Magic Bricks Phase 1,5 BHK,7300 sq.ft,Super Area,4.19 Cr,Possession by Dec'24
R381968,Magic Bricks Phase 1,4 BHK,2191 sq.ft,Super Area,2.11 Cr,Possession by Dec'24
R381968,Magic Bricks Phase 1,4 BHK,2960 sq.ft,Super Area,1.48 Cr,Possession by Dec'24
R381968,Magic Bricks Phase 1,4 BHK,3845 sq.ft,Super Area,1.92 Cr,Possession by Dec'24
R381968,Magic Bricks Phase 1,5 BHK villa,6390 sq.ft,Super Area,3.67 Cr,Possession by Dec'24
R382695,Magic Bricks Phase 1,3 BHK,1094 sq.ft,Super Area,3.28 Cr,Possession by Dec'26
R382695,Magic Bricks Phase 1,3 BHK,1098 sq.ft,Super Area,3.29 Cr,Possession by Dec'26
R382695,Magic Bricks Phase 1,2 BHK,750 sq.ft,Super Area,2.25 Cr,Possession by Dec'26
R382695,Magic Bricks Phase 1,2 BHK,759 sq.ft,Super Area,2.27 Cr,Possession by Dec'26
R382695,Magic Bricks Phase 1,2 BHK,760 sq.ft,Super Area,2.28 Cr,Possession by Dec'26
R382695,Magic Bricks Phase 1,2 BHK,763 sq.ft,Super Area,2.28 Cr,Possession by Dec'26
R382695,Magic Bricks Phase 1,2 BHK,766 sq.ft,Super Area,2.29 Cr,Possession by Dec'26
R382695,Magic Bricks Phase 1,2 BHK,815 sq.ft,Super Area,2.44 Cr,Possession by Dec'26
R382695,Magic Bricks Phase 1,2 BHK,827 sq.ft,Super Area,2.48 Cr,Possession by Dec'26
R382695,Magic Bricks Phase 1,5 BHK,1926 sq.ft,Super Area,5.77 Cr,Possession by Dec'26
R382695,Magic Bricks Phase 1,5 BHK,2926 sq.ft,Super Area,8.77 Cr,Possession by Dec'26
R382695,Magic Bricks Phase 1,4 BHK,1533 sq.ft,Super Area,4.59 Cr,Possession by Dec'26
R382695,Magic Bricks Phase 1,4 BHK,1654 sq.ft,Super Area,4.96 Cr,Possession by Dec'26
R388006,Magic Bricks Phase 1,2 BHK,663 sq.ft,Super Area,68.5 Lac,Possession by Dec'26
R388006,Magic Bricks Phase 1,2 BHK,717 sq.ft,Super Area,69.5 Lac,Possession by Dec'26
R388006,Magic Bricks Phase 1,1 BHK,434 sq.ft,Super Area,46.5 Lac,Possession by Dec'26
R388006,Magic Bricks Phase 1,1 BHK,474 sq.ft,Super Area,47 Lac,Possession by Dec'26
R389483,Magic Bricks Phase 1,3 BHK,863 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R389483,Magic Bricks Phase 1,3 BHK,1000 sq.ft,Super Area,61.3 Lac,Possession by Dec'27
R389483,Magic Bricks Phase 1,3 BHK,1005 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R389483,Magic Bricks Phase 1,3 BHK,1007 sq.ft,Super Area,100 Lac,Possession by Dec'27
R389483,Magic Bricks Phase 1,3 BHK,1021 sq.ft,Super Area,62.6 Lac,Possession by Dec'27
R389483,Magic Bricks Phase 1,3 BHK,1547 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R389483,Magic Bricks Phase 1,3 BHK,1570 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R389483,Magic Bricks Phase 1,2 BHK,651 sq.ft,Super Area,39.9 Lac,Possession by Dec'27
R389483,Magic Bricks Phase 1,2 BHK,698 sq.ft,Super Area,42.8 Lac,Possession by Dec'27
R389483,Magic Bricks Phase 1,2 BHK,725 sq.ft,Super Area,75.4 Lac,Possession by Dec'27
R389483,Magic Bricks Phase 1,2 BHK,727 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R389483,Magic Bricks Phase 1,2 BHK,735 sq.ft,Super Area,45.1 Lac,Possession by Dec'27
R389483,Magic Bricks Phase 1,2 BHK,775 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R389483,Magic Bricks Phase 1,2 BHK,788 sq.ft,Super Area,79.5 Lac,Possession by Dec'27
